order_number,quantity,price_per,order_line_num,sales,order_date,product_name,msrp,cust_name,address1,address2,city,state,zip_code,country,territory
10185,12,100,13,1961.28,5/17/2005,Classic Cars,194,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10186,41,100,15,8690.36,2/11/2003,Classic Cars,207,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
10187,33,100,9,6034.38,4/16/2003,Classic Cars,207,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10188,46,100,2,11279.2,6/3/2003,Classic Cars,207,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10189,33,100,12,8023.29,8/8/2003,Classic Cars,207,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10190,20,100,11,4904,9/28/2003,Classic Cars,207,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10191,44,100,3,8594.52,10/22/2003,Classic Cars,207,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10192,33,100,2,7474.5,11/6/2003,Classic Cars,207,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10193,21,100,13,3883.74,11/14/2003,Classic Cars,207,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
10194,47,100,5,8887.7,11/26/2003,Classic Cars,207,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
10195,46,100,13,8602.92,1/2/2004,Classic Cars,207,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10196,32,100,2,7181.44,2/12/2004,Classic Cars,207,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA
10197,42,100,2,8378.58,3/19/2004,Classic Cars,207,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
10198,44,100,2,10606.2,5/5/2004,Classic Cars,207,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10199,35,100,2,5818.4,7/20/2004,Classic Cars,207,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10200,41,100,5,7071.27,8/20/2004,Classic Cars,207,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10201,46,100,8,8411.56,9/9/2004,Classic Cars,207,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
10202,31,100,13,6570.76,10/14/2004,Classic Cars,207,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10203,38,100,5,7975.44,10/22/2004,Classic Cars,207,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
10204,42,64,8,2688,11/5/2004,Classic Cars,207,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
10205,33,57.22,10,1888.26,11/20/2004,Classic Cars,207,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10206,48,52.36,8,2513.28,11/1/2004,Classic Cars,207,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10207,42,100,8,4764.48,12/15/2004,Classic Cars,207,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
10208,32,100,6,3560.64,1/23/2005,Classic Cars,207,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10209,34,100,10,3823.64,2/17/2005,Classic Cars,207,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10210,33,69.12,1,2280.96,3/17/2005,Classic Cars,207,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA
10211,36,100,2,8677.8,5/5/2005,Classic Cars,207,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
10212,27,100,8,3394.98,1/29/2003,Trucks and Buses,136,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
10213,21,100,2,3415.44,3/26/2003,Trucks and Buses,136,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10214,21,100,8,2439.57,5/28/2003,Trucks and Buses,136,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10215,38,100,8,4829.8,7/24/2003,Trucks and Buses,136,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
10216,30,100,5,4100.1,9/19/2003,Trucks and Buses,136,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10217,49,100,6,6563.06,10/21/2003,Trucks and Buses,136,Mini Auto Werke,Kirchgasse 6,,Graz,,8010,Austria,EMEA
10218,43,100,1,6817.22,11/6/2003,Trucks and Buses,136,"Australian Gift Network, Co",31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC
10219,41,100,5,6163.94,11/13/2003,Trucks and Buses,136,"Classic Gift Ideas, Inc",782 First Street,,Philadelphia,PA,71270,USA,NA
10220,38,100,8,4933.92,11/25/2003,Trucks and Buses,136,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10221,28,100,3,4056.36,12/5/2003,Trucks and Buses,136,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
10222,43,100,1,5759.42,2/2/2004,Trucks and Buses,136,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA
10223,25,100,13,3451,3/11/2004,Trucks and Buses,136,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10224,38,100,6,5920.4,5/4/2004,Trucks and Buses,136,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
10225,41,100,3,6668.24,6/15/2004,Trucks and Buses,136,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
10226,28,100,6,4094.72,7/19/2004,Trucks and Buses,136,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
10227,25,100,13,2938.5,8/19/2004,Trucks and Buses,136,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10228,41,100,8,6387.8,9/8/2004,Trucks and Buses,136,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
10229,39,100,3,6396,10/11/2004,Trucks and Buses,136,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA
10230,21,100,11,2669.1,10/22/2004,Trucks and Buses,136,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
10231,27,100,9,4784.13,11/4/2004,Trucks and Buses,136,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10232,33,99.21,6,3273.93,11/18/2004,Trucks and Buses,136,Mini Wheels Co.,5557 North Pendale Street,,San Francisco,CA,,USA,NA
10233,29,100,3,3586.43,11/29/2004,Trucks and Buses,136,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
10234,49,100,8,5960.36,12/10/2004,Trucks and Buses,136,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10235,49,100,8,8470.14,1/20/2005,Trucks and Buses,136,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10236,20,100,1,2952,2/17/2005,Trucks and Buses,136,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
10237,39,63.2,9,2464.8,3/9/2005,Trucks and Buses,136,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10238,40,100,6,6232,5/1/2005,Trucks and Buses,136,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
10239,49,100,3,7969.36,5/31/2005,Trucks and Buses,136,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10240,21,100,1,3036.6,2/24/2003,Motorcycles,150,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10241,50,null,4,8284,5/7/2003,Motorcycles,150,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
10242,20,100,1,2711.2,7/1/2003,Motorcycles,150,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA
10243,49,100,5,8339.8,8/25/2003,Motorcycles,150,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
10244,38,100,13,6238.84,10/10/2003,Motorcycles,150,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
10245,35,100,13,4639.25,11/4/2003,Motorcycles,150,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10246,40,100,8,6747.6,11/11/2003,Motorcycles,150,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,,59000,France,EMEA
10247,28,100,1,4512.48,11/18/2003,Motorcycles,150,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
10248,25,100,1,4029,12/1/2003,Motorcycles,150,Mini Wheels Co.,5557 North Pendale Street,,San Francisco,CA,,USA,NA
10249,36,100,13,4771.8,1/15/2004,Motorcycles,150,Auto Canal Petit,"25, rue Lauriston",,Paris,,75016,France,EMEA
10250,43,100,6,6087.94,2/21/2004,Motorcycles,150,Daedalus Designs Imports,"184, chausse de Tournai",,Lille,,59000,France,EMEA
10251,32,100,6,4193.28,4/5/2004,Motorcycles,150,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
10252,46,100,1,7552.28,5/18/2004,Motorcycles,150,Tekni Collectables Inc.,7476 Moss Rd.,,Newark,NJ,94019,USA,NA
10253,48,100,1,6434.4,6/28/2004,Motorcycles,150,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
10254,43,100,14,5181.5,8/2/2004,Motorcycles,150,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA
10255,49,100,5,6863.92,8/27/2004,Motorcycles,150,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
10256,24,100,8,4157.04,9/30/2004,Motorcycles,150,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
10257,26,100,4,4660.24,10/15/2004,Motorcycles,150,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
10258,30,100,9,4111.8,11/3/2004,Motorcycles,150,Microscale Inc.,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA
10259,24,100,6,3542.64,11/15/2004,Motorcycles,150,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10260,55,100,8,8118.55,11/24/2004,Motorcycles,150,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10261,22,100,1,3877.06,1/5/2005,Motorcycles,150,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
10262,49,78.92,13,3867.08,2/3/2005,Motorcycles,150,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
10263,44,100,6,5951.44,3/3/2005,Motorcycles,150,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
10264,66,100,6,8648.64,4/8/2005,Motorcycles,150,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
10265,21,100,1,3447.78,5/13/2005,Motorcycles,150,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10266,34,100,1,5958.5,1/31/2003,Classic Cars,151,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10267,43,100,10,5911.64,4/16/2003,Classic Cars,151,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10268,46,100,3,7366.44,6/3/2003,Classic Cars,151,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10269,33,100,13,4985.64,8/8/2003,Classic Cars,151,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10270,42,100,12,5393.64,9/28/2003,Classic Cars,151,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10271,34,100,4,4880.02,10/22/2003,Classic Cars,151,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10272,47,100,3,8378.69,11/6/2003,Classic Cars,151,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10273,33,100,14,4038.21,11/14/2003,Classic Cars,151,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
10274,24,100,6,3807.12,11/26/2003,Classic Cars,151,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
10275,26,100,14,3142.36,1/2/2004,Classic Cars,151,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10276,30,100,3,4713.6,2/12/2004,Classic Cars,151,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA
10277,43,100,1,7016.31,3/15/2004,Classic Cars,151,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10278,25,100,3,4381.25,5/5/2004,Classic Cars,151,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10279,27,100,3,4283.01,7/20/2004,Classic Cars,151,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10280,27,100,6,4364.82,8/20/2004,Classic Cars,151,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10281,24,100,9,4242.24,9/9/2004,Classic Cars,151,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
10282,34,100,14,4982.7,10/14/2004,Classic Cars,151,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10283,46,100,6,6393.54,10/22/2004,Classic Cars,151,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
10284,27,54.33,1,1466.91,11/5/2004,Classic Cars,151,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
10285,33,100,11,4059.33,11/20/2004,Classic Cars,151,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10286,47,100,4,4801.52,11/1/2004,Classic Cars,151,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10287,49,55.34,5,2711.66,12/10/2004,Classic Cars,151,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10288,40,100,4,5862,1/26/2005,Classic Cars,151,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
10289,37,100,11,4071.85,2/17/2005,Classic Cars,151,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10290,47,100,3,8236.75,5/5/2005,Classic Cars,151,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
10291,45,100,4,6130.35,3/3/2003,Classic Cars,117,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
10292,37,99.82,8,3693.34,5/8/2003,Classic Cars,117,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10293,48,100,5,6031.68,7/2/2003,Classic Cars,117,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10294,31,100,5,3494.94,9/5/2003,Classic Cars,117,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
10295,46,100,6,5294.14,10/11/2003,Classic Cars,117,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,CA,,USA,NA
10296,47,100,4,5464.69,11/4/2003,Classic Cars,117,Mini Auto Werke,Kirchgasse 6,,Graz,,8010,Austria,EMEA
10297,28,100,12,2860.76,11/12/2003,Classic Cars,117,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
10298,40,100,1,5590,11/20/2003,Classic Cars,117,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10299,20,100,6,2254.8,12/2/2003,Classic Cars,117,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10300,39,100,16,4946.76,1/16/2004,Classic Cars,117,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10301,25,99.82,7,2495.5,2/22/2004,Classic Cars,117,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10302,29,100,1,3167.38,4/9/2004,Classic Cars,117,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
10303,22,100,11,2402.84,6/1/2004,Classic Cars,117,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
10304,22,100,12,2454.54,7/6/2004,Classic Cars,117,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10305,47,100,1,5464.69,8/2/2004,Classic Cars,117,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA
10306,45,100,10,4756.5,8/30/2004,Classic Cars,117,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10307,29,100,3,3984.6,10/4/2003,Classic Cars,117,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10308,24,100,8,3100.32,10/16/2004,Classic Cars,117,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10309,35,100,1,4850.3,11/3/2004,Classic Cars,117,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
10310,46,83.63,13,3846.98,11/15/2004,Classic Cars,117,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10311,44,95.93,1,4220.92,11/24/2004,Classic Cars,117,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10312,34,96.73,4,3288.82,1/6/2005,Classic Cars,117,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10313,35,100,1,3987.2,2/8/2005,Classic Cars,117,Boards & Toys Co.,4097 Douglas Av.,,Glendale,CA,92561,USA,NA
10314,25,72.38,6,1809.5,3/3/2005,Classic Cars,117,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
10315,10,100,11,1092.2,5/17/2005,Classic Cars,117,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10316,29,100,14,4566.05,2/11/2003,Classic Cars,173,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
10317,39,100,8,5938.14,4/16/2003,Classic Cars,173,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10318,42,100,1,8138.76,6/3/2003,Classic Cars,173,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10319,46,100,11,9470.94,8/8/2003,Classic Cars,173,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10320,49,null,10,7036.89,9/28/2003,Classic Cars,173,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10321,27,100,2,5559.03,10/22/2003,Classic Cars,173,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10322,50,100,1,7872.5,11/6/2003,Classic Cars,173,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10323,43,100,12,7886.2,11/14/2003,Classic Cars,173,Mini Creations Ltd.,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA
10324,38,100,4,7232.16,11/26/2003,Classic Cars,173,Super Scale Inc.,567 North Pendale Street,,New Haven,CT,97823,USA,NA
10325,20,100,12,3114.4,1/2/2004,Classic Cars,173,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10326,27,100,1,5045.22,2/12/2004,Classic Cars,173,"Clover Collections, Co.",25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA
10327,49,100,1,6952.12,3/19/2004,Classic Cars,173,CAF Imports,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA
10328,27,100,1,4157.73,5/5/2004,Classic Cars,173,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10329,39,100,1,7962.24,7/20/2004,Classic Cars,173,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10330,24,100,4,3778.8,8/20/2004,Classic Cars,173,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10331,45,100,7,8253,9/9/2004,Classic Cars,173,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
10332,20,100,12,3633.4,10/14/2004,Classic Cars,173,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10333,36,100,4,6913.8,10/22/2004,Classic Cars,173,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
10334,24,100,1,2583.6,11/5/2004,Classic Cars,173,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
10335,49,63.38,1,3105.62,11/20/2004,Classic Cars,173,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10336,26,100,10,4408.56,12/1/2004,Classic Cars,173,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10337,49,62.09,5,3042.41,12/15/2004,Classic Cars,173,Reims Collectables,59 rue de l'Abbaye,,Reims,,51100,France,EMEA
10338,34,100,1,5941.5,1/26/2005,Classic Cars,173,"Tokyo Collectables, Ltd",2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan
10339,34,95.35,12,3241.9,2/17/2005,Classic Cars,173,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10340,33,100,3,6109.29,3/23/2005,Classic Cars,173,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10341,22,100,1,3387.78,5/5/2005,Classic Cars,173,Gift Depot Inc.,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,NA
10342,39,89.38,7,3485.82,3/3/2003,Classic Cars,79,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
10343,32,63.84,11,2042.88,5/8/2003,Classic Cars,79,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10344,24,75.01,8,1800.24,7/2/2003,Classic Cars,79,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10345,21,63.84,8,1340.64,9/5/2003,Classic Cars,79,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
10346,24,73.42,3,1762.08,10/10/2003,Classic Cars,79,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
10347,36,63.84,3,2298.24,11/4/2003,Classic Cars,79,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10348,20,81.4,15,1628,11/12/2003,Classic Cars,79,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
10349,30,64.64,4,1939.2,11/20/2003,Classic Cars,79,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10350,44,82.99,9,3651.56,12/2/2003,Classic Cars,79,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10351,28,92.57,3,2591.96,1/15/2004,Classic Cars,79,Auto Canal Petit,"25, rue Lauriston",,Paris,,75016,France,EMEA
10352,37,77.41,10,2864.17,2/22/2004,Classic Cars,79,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10353,20,74.21,4,1484.2,4/9/2004,Classic Cars,79,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
10354,25,90.17,14,2254.25,6/1/2004,Classic Cars,79,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
10355,35,76.61,15,2681.35,7/6/2004,Classic Cars,79,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10356,38,83.79,4,3184.02,8/2/2004,Classic Cars,79,Online Mini Collectables,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA
10357,41,69.43,13,2846.63,8/30/2004,Classic Cars,79,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10358,22,76.61,6,1685.42,10/4/2003,Classic Cars,79,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10359,49,81.4,11,3988.6,10/16/2004,Classic Cars,79,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10360,38,73.42,4,2789.96,11/3/2004,Classic Cars,79,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
10361,33,100,14,3607.56,11/15/2004,Classic Cars,79,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
